Age,BusinessTravelN,DailyRate,DepartmentN,DistanceFromHome,Education,EducationFieldN,EmployeeCount,EnvironmentSatisfaction,GenderN,HourlyRate,JobInvolvement,JobLevel,JobRole_N,JobSatisfaction,MaritalStatus_N,MonthlyIncome,MonthlyRate,NumCompaniesWorked,Over18N,OverTimeN,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,AttritionN,Attrition
36,1,922,1,3,2,3,1,1,0,39,3,1,2,4,3,2835,2561,5,1,0,22,4,1,80,1,7,2,3,1,0,0,0,0,No
32,0,862,2,2,1,3,1,3,0,76,3,1,1,1,3,2827,14947,1,1,0,12,3,3,80,3,1,3,3,1,0,0,0,0,No
38,2,1186,1,3,4,2,1,3,1,44,3,1,3,3,2,2821,2997,3,1,0,16,3,1,80,1,8,2,3,2,2,2,2,0,No
23,1,885,1,4,3,4,1,1,1,58,4,1,3,1,2,2819,8544,2,1,0,16,3,1,80,1,5,3,4,3,2,0,2,0,No
44,1,986,1,8,4,3,1,1,1,62,4,1,2,4,2,2818,5044,2,1,1,24,4,3,80,1,10,2,2,3,2,0,2,0,No
22,0,457,1,26,2,2,1,2,0,85,2,1,3,3,2,2814,10293,1,1,1,14,3,2,80,0,4,2,2,4,2,1,3,0,No
27,1,1134,1,16,4,1,1,3,0,37,3,1,2,2,2,2811,12086,9,1,0,14,3,2,80,1,4,2,3,2,2,2,2,0,No
36,0,1351,1,9,4,3,1,1,1,66,4,1,2,2,2,2810,9238,1,1,0,22,4,2,80,0,5,3,3,5,4,0,2,0,No
40,1,1322,1,2,4,3,1,3,1,52,2,1,3,3,1,2809,2725,2,1,0,14,3,4,80,0,8,2,3,2,2,2,2,0,No
29,1,352,0,6,1,4,1,4,1,87,2,1,4,2,2,2804,15434,1,1,0,11,3,4,80,0,1,3,3,1,0,0,0,0,No
29,1,341,2,1,3,4,1,2,0,48,2,1,1,3,3,2800,23522,6,1,1,19,3,3,80,3,5,3,3,3,2,0,2,1,Yes
33,1,1198,1,1,4,2,1,3,1,100,2,1,3,1,1,2799,3339,3,1,1,11,3,2,80,0,6,1,3,3,2,0,2,0,No
32,1,374,1,25,4,3,1,1,1,87,3,1,2,4,1,2795,18016,1,1,1,24,4,3,80,0,1,2,1,1,0,0,1,1,Yes
32,2,1311,1,7,3,3,1,2,1,100,4,1,2,2,2,2794,26062,1,1,0,20,4,3,80,0,5,3,1,5,1,0,3,0,No
37,2,319,2,4,4,6,1,1,1,41,3,1,1,4,3,2793,2539,4,1,0,17,3,3,80,1,13,2,3,9,8,5,8,0,No
31,2,793,2,20,3,3,1,3,1,67,4,1,1,4,2,2791,21981,0,1,0,12,3,1,80,1,3,4,3,2,2,2,2,0,No
31,2,444,2,5,3,6,1,4,0,84,3,1,1,2,3,2789,3909,1,1,0,11,3,3,80,1,2,5,2,2,2,2,2,0,No
31,2,703,2,2,3,3,1,3,0,90,2,1,1,4,1,2785,11882,7,1,0,14,3,3,80,0,3,3,4,1,0,0,0,1,Yes
20,1,1141,2,2,3,4,1,3,0,31,3,1,1,3,1,2783,13251,1,1,0,19,3,1,80,0,2,3,3,2,2,2,2,0,No
41,1,642,1,1,3,3,1,4,1,76,3,1,3,4,2,2782,21412,3,1,0,22,4,1,80,1,12,3,3,5,3,1,0,0,No
37,1,571,1,10,1,3,1,4,0,82,3,1,3,1,3,2782,19905,0,1,1,13,3,2,80,2,6,3,2,5,3,4,3,0,No
33,1,117,1,9,3,4,1,1,1,60,3,1,3,4,2,2781,6311,0,1,0,13,3,2,80,1,15,5,3,14,10,4,10,0,No
41,1,1085,1,2,4,3,1,2,0,57,1,1,2,4,3,2778,17725,4,1,1,13,3,3,80,1,10,1,2,7,7,1,0,1,Yes
24,1,1127,1,18,1,3,1,2,1,52,3,1,2,3,2,2774,13257,0,1,0,12,3,3,80,1,6,2,3,5,3,1,2,0,No
22,1,604,1,6,1,4,1,1,1,69,3,1,3,3,2,2773,12145,0,1,0,20,4,4,80,0,3,3,3,2,2,2,2,0,No
34,1,1303,1,2,4,3,1,4,1,62,2,1,3,3,3,2768,8416,3,1,0,12,3,3,80,1,14,3,3,7,3,5,7,0,No
42,1,855,1,12,3,4,1,2,1,57,3,1,2,2,3,2766,8952,8,1,0,22,4,2,80,3,7,6,2,5,3,0,4,0,No
29,1,428,2,9,3,6,1,2,0,52,1,1,1,2,1,2760,14630,1,1,0,13,3,3,80,0,2,3,3,2,2,2,2,1,Yes
42,2,933,1,19,3,4,1,3,1,57,4,1,3,3,3,2759,20366,6,1,1,12,3,4,80,0,7,2,3,2,2,2,2,1,Yes
33,1,931,1,14,3,4,1,4,0,72,3,1,3,2,2,2756,4673,1,1,0,13,3,4,80,1,8,5,3,8,7,1,6,0,No
36,1,885,1,16,4,3,1,3,0,43,4,1,2,1,1,2743,8269,1,1,0,16,3,3,80,0,18,1,3,17,13,15,14,1,Yes
32,2,116,1,13,3,2,1,3,0,77,2,1,2,2,2,2743,7331,1,1,0,20,4,3,80,1,2,2,3,2,2,2,2,0,No
34,1,1107,0,9,4,1,1,1,0,52,3,1,4,3,2,2742,3072,1,1,0,15,3,4,80,0,2,0,3,2,2,2,2,1,Yes
40,1,905,1,19,2,4,1,3,1,99,3,2,2,4,2,2741,16523,8,1,1,15,3,3,80,1,15,2,4,7,2,3,7,0,No
36,1,917,1,6,4,3,1,3,1,60,1,1,2,3,3,2741,6865,1,1,0,14,3,3,80,1,7,4,3,7,7,1,7,0,No
26,2,426,0,17,4,3,1,2,0,58,3,1,4,3,3,2741,22808,0,1,1,11,3,2,80,1,8,2,2,7,7,1,0,1,Yes
20,1,727,2,9,1,3,1,4,1,54,3,1,1,1,1,2728,21082,1,1,0,11,3,1,80,0,2,3,3,2,2,0,2,0,No
24,1,691,1,23,3,4,1,2,1,89,4,1,3,4,2,2725,21630,1,1,1,11,3,2,80,2,6,3,3,6,5,1,4,0,No
51,1,833,1,1,3,3,1,3,1,96,3,1,3,4,2,2723,23231,1,1,0,11,3,2,80,0,1,0,2,1,0,0,0,0,No
30,1,1427,1,2,1,4,1,2,1,35,2,1,2,4,1,2720,11162,0,1,0,13,3,4,80,0,6,3,3,5,3,1,2,0,No
29,2,806,1,1,4,3,1,2,1,76,1,1,3,4,3,2720,18959,1,1,0,18,3,4,80,1,10,5,3,10,7,2,8,0,No
32,0,953,1,5,4,1,1,2,1,65,3,1,3,2,1,2718,17674,2,1,0,14,3,2,80,0,12,3,3,7,7,0,7,0,No
21,1,156,2,12,3,3,1,3,0,90,4,1,1,2,1,2716,25422,1,1,0,15,3,4,80,0,1,0,3,1,0,0,0,1,Yes
28,1,440,1,21,3,4,1,3,1,42,3,1,3,4,2,2713,6672,1,1,0,11,3,3,80,1,5,2,1,5,2,0,2,0,No
33,1,465,1,2,2,3,1,1,0,39,3,1,2,1,2,2707,21509,7,1,0,20,4,1,80,0,13,3,4,9,7,1,7,1,Yes
28,0,280,0,1,2,3,1,3,1,43,3,1,4,4,3,2706,10494,1,1,0,15,3,2,80,1,3,2,3,3,2,2,2,0,No
35,1,185,1,23,4,4,1,2,1,91,1,1,2,3,2,2705,9696,0,1,0,16,3,2,80,1,6,2,4,5,4,0,3,0,No
29,1,1328,1,2,3,3,1,3,1,76,3,1,3,2,2,2703,4956,0,1,0,23,4,4,80,1,6,3,3,5,4,0,4,0,No
28,2,773,1,6,3,3,1,3,1,39,2,1,3,3,3,2703,22088,1,1,1,14,3,4,80,1,3,2,3,3,1,0,2,0,No
29,1,1252,1,23,2,3,1,3,1,81,4,1,3,3,2,2700,23779,1,1,0,24,4,3,80,1,10,3,3,10,7,0,7,0,No
42,1,544,0,2,1,1,1,3,1,52,3,1,4,3,3,2696,24017,0,1,1,11,3,3,80,1,4,5,3,3,2,1,0,0,No
31,1,192,1,2,4,3,1,3,1,32,3,1,3,4,3,2695,7747,0,1,1,18,3,2,80,1,3,2,1,2,2,2,2,0,No
24,0,1092,1,9,3,3,1,3,1,60,2,1,2,2,3,2694,26551,1,1,0,11,3,3,80,3,1,4,3,1,0,0,0,0,No
30,1,1358,1,24,1,3,1,4,1,67,3,1,2,3,3,2693,13335,1,1,0,22,4,2,80,1,1,2,3,1,0,0,0,0,No
21,1,1427,1,18,1,2,1,4,0,65,3,1,3,4,1,2693,8870,1,1,0,19,3,1,80,0,1,3,2,1,0,0,0,1,Yes
34,1,1397,1,1,5,3,1,2,1,42,3,1,3,4,2,2691,7660,1,1,0,12,3,4,80,1,10,4,2,10,9,8,8,0,No
35,1,1349,1,7,2,3,1,3,1,63,2,1,2,4,2,2690,7713,1,1,0,18,3,4,80,1,1,5,2,1,0,0,1,0,No
33,1,527,1,1,4,2,1,4,1,63,3,1,3,4,1,2686,5207,1,1,1,13,3,3,80,0,10,2,2,10,9,7,8,1,Yes
38,2,1391,1,10,1,4,1,3,1,66,3,1,3,3,2,2684,12127,0,1,0,17,3,2,80,1,3,0,2,2,1,0,2,0,No
50,1,869,2,3,2,6,1,1,1,86,2,1,1,3,2,2683,3810,1,1,1,14,3,3,80,0,3,2,3,3,2,0,2,1,Yes
21,1,337,2,7,1,6,1,2,1,31,3,1,1,2,1,2679,4567,1,1,0,13,3,2,80,0,1,3,3,1,0,1,0,1,Yes
20,1,654,2,21,3,6,1,3,1,43,4,1,1,4,1,2678,5050,1,1,0,17,3,4,80,0,2,2,3,2,1,2,2,0,No
59,1,1324,1,3,3,4,1,3,0,81,4,1,2,1,2,2670,9964,4,1,1,20,4,1,80,3,12,3,2,1,0,0,0,0,No
55,1,836,1,2,4,1,1,2,1,98,2,1,3,4,2,2662,7975,8,1,0,20,4,2,80,1,19,2,4,5,2,0,4,0,No
34,1,1346,1,19,2,4,1,2,1,93,3,1,2,4,3,2661,8758,0,1,0,11,3,3,80,1,3,2,3,2,2,1,2,0,No
35,1,1490,1,11,4,4,1,4,1,43,3,1,2,3,2,2660,20232,7,1,1,11,3,3,80,1,5,3,3,2,2,2,2,0,No
26,1,991,1,6,3,3,1,3,0,71,3,1,2,4,2,2659,17759,1,1,1,13,3,3,80,1,3,2,3,3,2,0,2,0,No
31,1,408,1,9,4,3,1,3,1,42,2,1,3,2,1,2657,7551,0,1,1,16,3,4,80,0,3,5,3,2,2,2,2,0,No
30,1,1005,1,3,3,1,1,4,0,88,3,1,3,1,1,2657,8556,5,1,1,11,3,3,80,0,8,5,3,5,2,0,4,1,Yes
48,2,708,2,7,2,4,1,4,0,95,3,1,1,3,2,2655,11740,2,1,1,11,3,3,80,2,19,3,3,9,7,7,7,1,Yes
45,1,192,1,10,2,3,1,1,1,69,3,1,3,4,2,2654,9655,3,1,0,21,4,4,80,2,8,3,2,2,2,0,2,0,No
23,1,571,1,12,2,2,1,4,1,78,3,1,2,4,1,2647,13672,1,1,0,13,3,3,80,0,5,6,4,5,2,1,4,0,No
43,1,1273,1,2,2,4,1,4,0,72,4,1,3,3,3,2645,21923,1,1,0,12,3,4,80,2,6,3,2,5,3,1,4,0,No
36,1,1157,2,2,4,3,1,3,1,70,3,1,1,4,1,2644,17001,3,1,1,21,4,4,80,0,7,3,2,3,2,1,2,0,No
29,1,1396,2,10,3,3,1,3,1,99,3,1,1,3,1,2642,2755,1,1,0,11,3,3,80,0,1,6,3,1,0,0,0,0,No
30,1,438,1,18,3,3,1,1,0,75,3,1,3,3,1,2632,23910,1,1,0,14,3,3,80,0,5,4,2,5,4,0,4,0,No
21,2,251,1,10,2,3,1,1,0,45,2,1,2,3,1,2625,25308,1,1,0,20,4,3,80,0,2,2,1,2,2,2,2,1,Yes
33,1,147,1,4,4,4,1,3,0,47,2,1,3,2,2,2622,13248,6,1,0,21,4,4,80,0,7,3,3,3,2,1,1,0,No
38,1,362,1,1,1,3,1,3,0,43,3,1,3,1,1,2619,14561,3,1,0,17,3,4,80,0,8,3,2,0,0,0,0,0,No
30,2,1312,1,23,3,3,1,1,1,96,1,1,3,3,3,2613,22310,1,1,0,25,4,3,80,3,10,2,2,10,7,0,9,0,No
38,2,693,1,7,3,3,1,4,1,57,4,1,3,3,3,2610,15748,1,1,0,11,3,4,80,3,4,2,3,4,2,0,3,0,No
31,2,874,1,15,3,4,1,3,1,72,3,1,2,3,2,2610,6233,1,1,0,12,3,3,80,1,2,5,2,2,2,2,2,1,Yes
21,0,895,2,9,2,4,1,1,1,39,3,1,1,4,1,2610,2851,1,1,0,24,4,3,80,0,3,3,2,3,2,2,2,0,No
20,1,1097,1,11,3,4,1,4,0,98,2,1,3,1,1,2600,18275,1,1,1,15,3,1,80,0,1,2,3,1,0,0,0,1,Yes
28,2,1009,1,1,3,4,1,1,1,45,2,1,2,2,3,2596,7160,1,1,0,15,3,1,80,2,1,2,3,1,0,0,0,1,Yes
42,1,269,1,2,3,4,1,4,0,56,2,1,2,1,3,2593,8007,0,1,1,11,3,3,80,1,10,4,3,9,6,7,8,0,No
38,0,1336,0,2,3,5,1,1,1,100,3,1,4,2,3,2592,7129,5,1,0,13,3,4,80,3,13,3,3,11,10,3,8,0,No
56,1,1162,1,24,2,3,1,1,1,97,3,1,2,4,1,2587,10261,1,1,0,16,3,4,80,0,5,3,3,4,2,1,0,1,Yes
49,1,464,1,16,3,4,1,4,0,74,3,1,2,1,3,2587,24941,4,1,1,16,3,2,80,1,17,2,2,2,2,2,2,0,No
34,1,1320,1,20,3,1,1,3,0,89,4,1,3,3,2,2585,21643,0,1,0,17,3,4,80,0,2,5,2,1,0,0,0,0,No
27,2,591,1,2,3,4,1,4,1,87,3,1,3,4,1,2580,6297,2,1,0,13,3,3,80,0,6,0,2,4,2,1,2,0,No
34,1,204,2,14,3,1,1,3,0,31,3,1,1,3,3,2579,2912,1,1,1,18,3,4,80,2,8,3,3,8,2,0,6,0,No
42,1,201,1,1,4,3,1,2,0,95,3,1,2,1,3,2576,20490,3,1,0,16,3,2,80,1,8,5,3,5,2,1,2,0,No
35,1,384,2,8,4,3,1,1,0,72,3,1,1,4,2,2572,20317,1,1,0,16,3,2,80,1,3,1,2,3,2,0,2,0,No
36,2,884,1,23,2,4,1,3,1,41,4,2,2,4,2,2571,12290,4,1,0,17,3,3,80,1,17,3,3,5,2,0,3,0,No
26,0,786,1,7,3,4,1,4,1,76,3,1,2,4,1,2570,11925,1,1,0,20,4,3,80,0,7,5,3,7,7,5,7,0,No
27,0,1450,1,3,3,4,1,3,1,79,2,1,3,3,3,2566,25326,1,1,1,15,3,4,80,1,1,2,2,1,1,0,1,0,No
30,0,1116,1,2,3,4,1,3,0,49,3,1,2,4,1,2564,7181,0,1,0,14,3,3,80,0,12,2,2,11,7,6,7,0,No
19,1,489,0,2,2,1,1,1,1,52,2,1,4,4,1,2564,18437,1,1,0,12,3,3,80,0,1,3,4,1,0,0,0,1,Yes
28,2,289,1,2,2,4,1,3,1,38,2,1,2,1,1,2561,5355,7,1,0,11,3,3,80,0,8,2,2,0,0,0,0,1,Yes
48,1,969,1,2,2,1,1,4,1,76,4,1,2,2,1,2559,16620,5,1,0,11,3,3,80,0,7,4,2,1,0,0,0,0,No
44,1,661,1,9,2,3,1,2,1,61,3,1,3,1,2,2559,7508,1,1,1,13,3,4,80,0,8,0,3,8,7,7,1,0,No
35,1,1343,1,27,1,4,1,3,0,53,2,1,3,1,1,2559,17852,1,1,0,11,3,4,80,0,6,3,2,6,5,1,1,0,No
34,2,702,1,16,4,3,1,3,0,100,2,1,3,4,1,2553,8306,1,1,0,16,3,3,80,0,6,3,3,5,2,1,3,0,No
19,1,645,1,9,2,3,1,3,1,54,3,1,3,1,1,2552,7172,1,1,0,25,4,3,80,0,1,4,3,1,1,0,0,0,No
29,1,408,1,25,5,1,1,3,0,71,2,1,3,2,2,2546,18300,5,1,0,16,3,2,80,0,6,2,4,2,2,1,1,1,Yes
26,2,1096,1,6,3,2,1,3,1,61,4,1,2,4,2,2544,7102,0,1,0,18,3,1,80,1,8,3,3,7,7,7,7,0,No
36,1,329,1,2,3,3,1,4,0,96,3,1,3,3,2,2543,11868,4,1,0,13,3,2,80,1,6,3,3,2,2,2,2,0,No
27,1,199,1,6,3,3,1,4,1,55,2,1,3,3,2,2539,7950,1,1,0,13,3,3,80,1,4,0,3,4,2,2,2,0,No
27,1,1291,2,11,3,4,1,3,0,98,4,1,1,4,2,2534,6527,8,1,0,14,3,2,80,1,5,4,3,1,0,0,0,0,No
29,1,1086,1,7,1,4,1,1,0,62,2,1,2,4,3,2532,6054,6,1,0,14,3,3,80,3,8,5,3,4,3,0,3,0,No
22,1,594,1,2,1,1,1,3,1,100,3,1,2,4,2,2523,19299,0,1,0,14,3,3,80,1,3,2,3,2,1,2,1,0,No
36,1,938,1,2,4,4,1,3,1,79,3,1,2,3,1,2519,12287,4,1,0,21,4,3,80,0,16,6,3,11,8,3,9,0,No
27,1,1167,1,4,2,3,1,1,1,76,3,1,3,3,3,2517,3208,1,1,0,11,3,2,80,3,5,2,3,5,3,0,3,0,No
42,2,1271,1,2,1,4,1,2,1,35,3,1,3,4,1,2515,9068,5,1,1,14,3,4,80,0,8,2,3,2,1,2,2,0,No
28,1,1485,1,12,1,3,1,3,0,79,3,1,2,4,2,2515,22955,1,1,1,11,3,4,80,0,1,4,2,1,1,0,0,1,Yes
29,1,1107,1,28,4,3,1,3,0,93,3,1,3,4,3,2514,26968,4,1,0,22,4,1,80,1,11,1,3,7,5,1,7,0,No
35,1,1258,1,1,4,3,1,4,0,40,4,1,3,3,1,2506,13301,3,1,0,13,3,3,80,0,7,0,3,2,2,2,2,0,No
31,1,1082,1,1,4,4,1,3,1,87,3,1,3,2,1,2501,18775,1,1,0,17,3,2,80,0,1,4,3,1,1,1,0,0,No
33,1,134,1,2,3,3,1,3,1,90,3,1,3,4,1,2500,10515,0,1,0,14,3,1,80,0,4,2,4,3,1,0,2,0,No
23,1,650,1,9,1,4,1,2,1,37,3,1,2,1,2,2500,4344,1,1,0,14,3,4,80,1,5,2,4,4,3,0,2,0,No
33,1,924,1,2,3,4,1,3,1,78,3,1,2,4,1,2496,6670,4,1,0,11,3,4,80,0,7,3,3,1,1,0,0,0,No
58,1,289,1,2,3,1,1,4,1,51,3,1,3,3,1,2479,26227,4,1,0,24,4,1,80,0,7,4,3,1,0,0,0,1,Yes
27,1,1220,1,5,3,3,1,3,0,85,3,1,3,2,1,2478,20938,1,1,1,12,3,2,80,0,4,2,2,4,3,1,2,0,No
30,1,202,2,2,1,1,1,3,1,72,3,1,1,2,2,2476,17434,1,1,0,18,3,1,80,1,1,3,3,1,0,0,0,0,No
22,1,391,1,7,1,3,1,4,1,75,3,1,3,2,1,2472,26092,1,1,1,23,4,1,80,0,1,2,3,1,0,0,0,1,Yes
38,2,594,1,2,2,4,1,3,0,75,2,1,2,2,2,2468,15963,4,1,0,14,3,2,80,1,9,4,2,6,1,0,5,0,No
51,1,1323,1,4,4,3,1,1,1,34,3,1,3,3,2,2461,10332,9,1,1,12,3,3,80,3,18,2,4,10,0,2,7,1,Yes
43,2,185,1,10,4,3,1,3,0,33,3,1,2,4,1,2455,10675,0,1,0,19,3,1,80,0,9,5,3,8,7,1,7,0,No
41,1,465,1,14,3,3,1,1,1,56,3,1,3,3,3,2451,4609,4,1,0,12,3,1,80,1,13,2,3,9,8,1,8,0,No
29,1,598,1,9,3,3,1,3,1,91,4,1,3,3,2,2451,22376,6,1,0,18,3,1,80,2,5,2,2,1,0,0,0,0,No
22,1,217,1,8,1,3,1,2,1,94,1,1,2,1,2,2451,6881,1,1,0,15,3,1,80,1,4,3,2,4,3,1,1,0,No
53,1,346,1,6,3,3,1,4,1,86,3,2,2,4,1,2450,10919,2,1,0,17,3,4,80,0,19,4,3,2,2,2,2,0,No
35,1,992,1,1,3,4,1,4,1,68,2,1,2,1,1,2450,21731,1,1,0,19,3,2,80,0,3,3,3,3,0,1,2,0,No
38,2,148,1,2,3,4,1,4,0,42,2,1,2,2,1,2440,23826,1,1,0,22,4,2,80,0,4,3,3,4,3,3,3,0,No
32,1,529,1,2,3,1,1,4,1,78,3,1,3,1,1,2439,11288,1,1,0,14,3,4,80,0,4,4,3,4,2,1,2,0,No
29,2,459,1,24,2,3,1,4,1,73,2,1,3,4,1,2439,14753,1,1,1,24,4,2,80,0,1,3,2,1,0,1,0,1,Yes
43,0,343,1,9,3,3,1,1,1,52,3,1,3,3,1,2438,24978,4,1,0,13,3,3,80,0,7,2,2,3,2,1,2,0,No
43,2,807,1,17,3,1,1,3,1,38,2,1,3,3,2,2437,15587,9,1,1,16,3,4,80,1,6,4,3,1,0,0,0,1,Yes
44,1,1037,1,1,3,4,1,2,1,42,3,1,3,4,1,2436,13422,6,1,1,12,3,3,80,0,6,2,3,4,3,1,2,0,No
33,1,813,1,14,3,4,1,3,1,58,3,1,2,4,2,2436,22149,5,1,1,13,3,3,80,1,8,2,1,5,4,0,4,1,Yes
32,2,238,1,5,2,3,1,1,0,47,4,1,3,3,1,2432,15318,3,1,1,14,3,1,80,0,8,2,3,4,1,0,3,1,Yes
35,1,1402,2,28,4,3,1,2,0,98,2,1,1,3,2,2430,26204,0,1,0,23,4,1,80,2,6,5,3,5,3,4,2,0,No
35,1,809,1,16,3,4,1,1,1,84,4,1,2,2,2,2426,16479,0,1,0,13,3,3,80,1,6,5,3,5,4,0,3,0,No
30,2,109,1,5,3,4,1,2,0,60,3,1,2,2,1,2422,25725,0,1,0,17,3,1,80,0,4,3,3,3,2,1,2,1,Yes
25,1,867,2,19,2,6,1,3,1,36,2,1,1,2,2,2413,18798,1,1,1,18,3,3,80,3,1,2,3,1,0,0,0,1,Yes
28,1,329,1,24,3,4,1,3,1,51,3,1,2,2,2,2408,7324,1,1,1,17,3,3,80,3,1,3,3,1,1,0,0,1,Yes
40,1,543,1,1,4,3,1,1,1,83,3,1,2,4,2,2406,4060,8,1,0,19,3,3,80,2,8,3,2,1,0,0,0,0,No
38,2,653,1,29,5,3,1,4,0,50,3,2,2,4,1,2406,5456,1,1,0,11,3,4,80,0,10,2,3,10,3,9,9,0,No
39,1,1122,1,6,3,4,1,4,1,70,3,1,2,1,2,2404,4303,7,1,1,21,4,4,80,0,8,2,1,2,2,2,2,1,Yes
35,1,660,2,7,1,3,1,4,1,76,3,1,1,3,2,2404,16192,1,1,0,13,3,1,80,1,1,3,3,1,0,0,0,0,No
29,1,906,1,10,3,3,1,4,0,92,2,1,3,1,1,2404,11479,6,1,1,20,4,3,80,0,3,5,3,0,0,0,0,1,Yes
24,2,535,2,24,3,4,1,4,1,38,3,1,1,4,2,2400,5530,0,1,0,13,3,3,80,2,3,3,3,2,2,2,1,0,No
22,1,1294,1,8,1,4,1,3,0,79,3,1,2,1,2,2398,15999,1,1,1,17,3,3,80,0,1,6,3,1,0,0,0,1,Yes
27,1,135,1,17,4,3,1,4,0,51,3,1,3,3,1,2394,25681,1,1,1,13,3,4,80,0,8,2,3,8,2,7,7,1,Yes
29,1,896,1,18,1,4,1,3,1,86,2,1,3,4,1,2389,14961,1,1,1,13,3,3,80,0,4,3,2,4,3,0,1,1,Yes
40,1,329,1,1,4,3,1,2,1,88,3,1,2,2,2,2387,6762,3,1,0,22,4,3,80,1,7,3,3,4,2,0,3,0,No
58,2,781,1,2,1,3,1,4,1,57,2,1,2,4,3,2380,13384,9,1,1,14,3,4,80,1,3,3,2,1,0,0,0,1,Yes
50,1,804,1,9,3,3,1,1,1,64,3,1,2,4,2,2380,20165,4,1,0,18,3,2,80,0,8,5,3,1,0,0,0,0,No
21,1,501,2,5,1,4,1,3,1,58,3,1,1,1,1,2380,25479,1,1,1,11,3,4,80,0,2,6,3,2,2,1,2,0,No
27,2,1297,1,5,2,3,1,4,0,53,3,1,2,4,1,2379,19826,0,1,1,14,3,3,80,0,6,3,2,5,4,0,2,0,No
28,1,995,1,9,3,4,1,3,0,77,3,1,3,3,3,2377,9834,5,1,0,18,3,2,80,1,6,2,3,2,2,2,2,0,No
26,1,1330,1,21,3,4,1,1,1,37,3,1,2,3,3,2377,19373,1,1,0,20,4,3,80,1,1,0,2,1,1,0,0,1,Yes
35,2,636,1,4,4,2,1,4,1,47,2,1,2,4,2,2376,26537,1,1,0,13,3,2,80,1,2,2,4,2,2,2,2,0,No
26,1,1449,1,16,4,4,1,1,1,45,3,1,2,2,3,2373,14180,2,1,1,13,3,4,80,1,5,2,3,3,2,0,2,1,Yes
58,1,848,1,23,4,3,1,1,1,88,3,1,3,3,3,2372,26076,1,1,0,12,3,4,80,2,2,3,3,2,2,2,2,0,No
42,1,603,1,7,4,4,1,2,0,78,4,2,3,2,2,2372,5628,6,1,1,16,3,4,80,0,18,2,3,1,0,0,0,0,No
32,1,1062,1,2,3,4,1,3,0,75,3,1,2,2,2,2370,3956,1,1,0,13,3,3,80,1,8,4,3,8,0,0,7,0,No
26,1,841,1,6,3,2,1,3,0,46,2,1,3,2,2,2368,23300,1,1,0,19,3,3,80,0,5,3,2,5,4,4,3,0,No
48,1,1108,1,15,4,2,1,3,0,65,3,1,3,1,2,2367,16530,8,1,0,12,3,4,80,1,10,3,2,8,2,7,6,0,No
28,1,1404,1,17,3,1,1,3,1,32,2,1,2,4,3,2367,18779,5,1,0,12,3,1,80,1,6,2,2,4,1,0,3,1,Yes
26,2,887,1,5,2,4,1,3,0,88,2,1,3,3,2,2366,20898,1,1,1,14,3,1,80,1,8,2,3,8,7,1,7,1,Yes
44,1,935,1,3,3,3,1,1,1,89,3,1,2,1,2,2362,14669,4,1,0,12,3,3,80,0,10,4,4,3,2,1,2,1,Yes
29,1,224,1,1,4,1,1,1,1,100,2,1,3,1,1,2362,7568,6,1,0,13,3,3,80,0,11,2,1,9,7,0,7,1,Yes
31,1,1222,1,11,4,3,1,4,1,48,3,1,3,4,2,2356,14871,3,1,1,19,3,2,80,1,8,2,3,6,4,0,2,0,No
34,2,296,2,6,2,6,1,4,0,33,1,1,1,3,3,2351,12253,0,1,0,16,3,4,80,1,3,3,2,2,2,1,0,1,Yes
45,1,194,1,9,3,3,1,2,1,60,3,2,2,2,3,2348,10901,8,1,0,18,3,3,80,1,20,2,1,17,9,0,15,0,No
40,1,896,1,2,3,4,1,3,1,68,3,1,3,3,3,2345,8045,2,1,0,14,3,3,80,1,8,3,4,3,1,1,2,0,No
44,2,429,1,1,2,4,1,3,1,99,3,1,3,2,3,2342,11092,1,1,1,12,3,3,80,3,6,2,2,5,3,2,3,1,Yes
40,1,804,1,2,1,4,1,4,0,86,2,1,3,4,1,2342,22929,0,1,1,20,4,4,80,0,5,2,2,4,2,2,3,0,No
36,1,1278,0,8,3,3,1,1,1,77,2,1,4,1,2,2342,8635,0,1,0,21,4,3,80,0,6,3,3,5,4,0,3,0,No
33,0,1038,2,8,1,3,1,2,0,88,2,1,1,4,1,2342,21437,0,1,0,19,3,4,80,0,3,2,2,2,2,2,2,0,No
27,1,1240,1,2,4,3,1,4,0,33,3,1,2,1,3,2341,19715,1,1,0,13,3,4,80,1,1,6,3,1,0,0,0,0,No
29,1,665,1,15,3,3,1,3,1,60,3,1,3,4,1,2340,22673,1,1,0,19,3,1,80,0,6,1,3,6,5,1,5,0,No
26,1,471,1,24,3,1,1,3,1,66,1,1,2,4,1,2340,23213,1,1,1,18,3,2,80,0,1,3,1,1,0,0,0,1,Yes
56,1,310,1,7,2,1,1,4,1,72,3,1,2,3,2,2339,3666,8,1,0,11,3,4,80,1,14,4,1,10,9,9,8,1,Yes
29,1,350,0,13,3,5,1,1,1,56,2,1,4,1,3,2335,3157,4,1,1,15,3,4,80,3,4,3,3,2,2,2,0,1,Yes
32,0,1184,1,1,3,3,1,3,0,70,2,1,2,2,2,2332,3974,6,1,0,20,4,3,80,0,5,3,3,3,0,0,2,0,No
